,state_id,name,ccn,zipcode,part_of_system,system_name,service_cat,total_charges,medicaid_inpatient_charge,medicaid_outpatient_charge,total_revenue,bad_debt,net_patient_revenue,charity,charity_and_bad_debt,medicaid_charges,medicaid_revenue,total_expenses,beds,medicaid_inpatient,total_inpatient,medicaid_outpatient,total_outpatient,medicaid_pct_inpatient,medicaid_pct_outpatient,year,type,uninsured_cnt,total_uninsured_cnt,dsh_cost_to_charge,total_inpatient_charge,total_outpatient_charge,total_inpatient_charge_newborn,city,system_city,acute_care,report_count,total_supplemental
574,47242,Tennova-Physicians Regional Medical Center,440120.0,37917.0,1,Community Health Systems,Other,0.0,,,3674147.0,0.0,0.0,357432.0,357432.0,,0.0,29560860.0,401.0,0.0,0.0,0.0,0.0,,,2019,for_profit,0.0,0.0,0.0,0.0,0.0,0.0,Knoxville,Franklin,yes,5.0,7327683.28043065
575,47282,The University of Tennessee Medical Center,440015.0,37920.0,0,,Other,3238920937.0,286792512.0,167422622.0,917983536.0,50501867.0,744130459.0,102955686.0,153457553.0,454215134.0,103698182.0,802026284.0,685.0,38734.0,173564.0,33264.0,339633.0,0.22316839897674634,0.09794101279910963,2019,non_profit,15829.0,18254.0,0.19,1536984107.0,1722892833.0,1540441107.0,Knoxville,,yes,5.0,11872517.0
576,47292,East Tennessee Childrens Hospital,0.0,37916.0,0,,Pediatric,449958210.0,170952790.0,132217424.0,196936598.0,3861822.0,162728728.0,2905000.0,6766822.0,303170214.0,83067256.0,174036839.0,152.0,23885.0,33265.0,77632.0,134489.0,0.7180219449872238,0.5772368000356907,2019,non_profit,4321.0,143955.0,36.63,236065034.0,213893176.0,236065034.0,Knoxville,,yes,5.0,32684253.9528749
577,47322,Parkwest Medical Center,440173.0,37923.0,1,Covenant Health,General Medical and Surgical,1162238459.0,35970782.0,26438081.0,357085860.0,11735032.0,337600988.0,33010702.0,44745734.0,62408863.0,11953891.0,320346369.0,337.0,5370.0,84429.0,12236.0,191836.0,0.0636037380520911,0.06378364853312204,2019,non_profit,7894.0,8011.0,25.9,660924853.0,498346667.0,663891792.0,Knoxville,Knoxville,yes,5.0,8786393.30089234
578,47332,Tennova Healthcare Turkey Creek Medical Center,440120.0,37934.0,1,"Community Health Systems, Inc.",General Medical and Surgical,1181312825.0,43344971.0,63856739.0,183683724.0,13452850.0,177578675.0,451804.0,13904654.0,107201710.0,10817111.0,163304815.0,111.0,3218.0,25741.0,8539.0,89896.0,0.1250145681985937,0.09498754115867224,2019,for_profit,3603.0,3603.0,0.12,468369800.0,712943025.0,468369800.0,Knoxville,Franklin,yes,5.0,0.0
579,47352,Tennova Healthcare - North Knoxville,440120.0,37849.0,1,Community Health Systems,General Medical and Surgical,1047620479.0,52244710.0,86274000.0,148213056.0,17040402.0,147442160.0,534548.0,17574950.0,138518710.0,14673513.0,128568455.0,108.0,3933.0,30766.0,15292.0,87919.0,0.12783592277189104,0.1739328245316712,2019,for_profit,7035.0,7035.0,0.12,432198733.0,615421746.0,432198733.0,Powell,Franklin,yes,5.0,308554.0
580,47752,Select Specialty Hospital - Knoxville,442012.0,37916.0,1,Select Medical Corporation,Long Term Acute Care,64783698.0,3876480.0,,13655752.0,358959.0,13476537.0,0.0,358959.0,,752400.0,13675301.0,35.0,632.0,9815.0,0.0,0.0,0.06439123790117168,,2019,for_profit,,,,64783697.0,0.0,64783697.0,Knoxville,Mechanicsburg,no,,0.0
581,47762,Select Specialty Hospital - North Knoxville,442015.0,37849.0,1,Select Medical Corporation,Long Term Acute Care,87787673.0,2601970.0,,17104442.0,433156.0,16808082.0,0.0,433156.0,,436333.0,15524390.0,33.0,388.0,11743.0,0.0,0.0,0.03304096057225581,,2019,for_profit,,,,87787673.0,0.0,87787673.0,Powell,Mechanicsburg,no,,0.0
582,49206,Lauderdale Community Hospital,441314.0,38063.0,0,,General Medical and Surgical,19737196.0,105676.0,3055756.0,8386387.0,0.0,8378327.0,0.0,0.0,3161432.0,251965.0,5453862.0,25.0,2.0,1353.0,291.0,3926.0,0.0014781966001478197,0.07412124299541518,2019,,12.0,12.0,0.27,3969677.0,15767519.0,3969677.0,Ripley,,yes,5.0,860077.0
583,50234,Southern Tennessee Regional Heallth System Lawrenceburg,440175.0,38464.0,1,Lifepoint Health,General Medical and Surgical,216592301.0,11155724.0,35336038.0,37401155.0,5515759.0,35326890.0,65863.0,5581622.0,46491762.0,4016606.0,32276648.0,99.0,991.0,6837.0,11298.0,43636.0,0.14494661401199357,0.2589146576221468,2019,for_profit,2754.0,2754.0,0.12,73519171.0,140995551.0,75596750.0,Lawrenceburg,Brentwood,yes,5.0,1789029.8493124
584,52214,Lincoln Medical Center,440102.0,37334.0,1,Lincoln Health System,General Medical and Surgical,91512694.0,2773512.0,15425926.0,25482556.0,4572821.0,21450668.0,676444.0,5249265.0,18199438.0,2471906.0,28536840.0,49.0,1316.0,3569.0,9036.0,37960.0,0.36873073690109276,0.2380400421496312,2019,public,4009.0,4009.0,0.31,16218375.0,74661692.0,16851002.0,Fayetteville,Fayetteville,yes,5.0,1301820.0
585,53202,Fort Loudoun Medical Center,440110.0,37772.0,1,Covenant Health,General Medical and Surgical,118814141.0,2840719.0,7941485.0,35656258.0,2690103.0,34081478.0,6791896.0,9481999.0,10782204.0,2708881.0,33347012.0,50.0,626.0,8878.0,7765.0,67498.0,0.07051137643613427,0.11504044564283386,2019,non_profit,3449.0,3478.0,25.62,40061297.0,78752844.0,40061297.0,Lenoir City,Knoxville,yes,5.0,895712.243380074
586,54233,Starr Regional Medical Center Etowah,440068.0,37331.0,1,"LifePoint Health, Inc.",General Medical and Surgical,66365141.0,26413.0,11753603.0,13039996.0,1966325.0,11545698.0,689527.0,2655852.0,11780016.0,836445.0,9526913.0,72.0,7.0,5033.0,4587.0,22550.0,0.0013908205841446453,0.20341463414634145,2019,for_profit,1943.0,1943.0,0.12,15452781.0,50912360.0,15452781.0,Etowah,Brentwood,yes,5.0,88209.0
587,54243,Starr Regional Medical Center,440068.0,37371.0,1,"LifePoint Health, Inc.",General Medical and Surgical,427145896.0,19402316.0,57068473.0,76168845.0,10381726.0,73604635.0,3621382.0,14003108.0,76470789.0,5562085.0,54678810.0,118.0,1544.0,9091.0,17964.0,88546.0,0.16983830161698382,0.20287760034332436,2019,for_profit,5943.0,5943.0,0.12,102005750.0,324229583.0,104673187.0,Athens,B,yes,5.0,3962025.02902249
588,56204,Macon Community Hospital,441305.0,37083.0,0,,General Medical and Surgical,36001112.0,303493.0,6012211.0,14326812.0,2830443.0,12444392.0,550575.0,3381018.0,6315704.0,976454.0,14165338.0,25.0,209.0,3408.0,5799.0,32679.0,0.061326291079812204,0.1774534104470761,2019,non_profit,5558.0,5558.0,0.39,8554740.0,27446372.0,8554740.0,Lafayette,,yes,5.0,956580.0
589,57245,Jackson - Madison County General Hospital,440002.0,38301.0,1,West Tennessee Healthcare,General Medical and Surgical,2182172105.0,147972763.0,166350110.0,656604312.0,56514595.0,606509167.0,34661480.0,91176075.0,314322873.0,59038938.0,621447484.0,642.0,25799.0,152930.0,39398.0,185196.0,0.16869809716863926,0.21273677617227155,2019,public,7302.0,19350.0,24.74,992963202.0,1182389012.0,999783093.0,Jackson,Jackson,yes,5.0,4080117.0
590,57265,West Tennessee Healthcare - North Hospital,440002.0,38305.0,1,West Tennessee Healthcare,General Medical and Surgical,56054831.0,1633652.0,11247123.0,14501270.0,0.0,14305716.0,0.0,0.0,12880775.0,2257013.0,28264443.0,150.0,287.0,930.0,7897.0,25070.0,0.3086021505376344,0.3149980055843638,2019,public,,,,6489942.0,49335027.0,6719804.0,Jackson,Jackson,yes,5.0,136198.0
591,57405,Pathways of Tennessee Behaviorial Health Services,444010.0,38301.0,1,West Tennessee Healthcare,Psychiatric,7075790.0,737260.0,694453.0,11649573.0,200283.0,1396736.0,58011.0,258294.0,1431713.0,793402.0,11322064.0,25.0,759.0,4394.0,860.0,3081.0,0.17273554847519346,0.27913015254787404,2019,public,0.0,0.0,87.04,4498922.0,2576868.0,4498922.0,Jackson,Jackson,no,,1453928.0
592,57415,Perimeter Behavioral Hospital of Jackson,444023.0,38305.0,1,Perimeter Behavioral Health,Psychiatric,10837401.0,3145366.0,,5958546.0,0.0,5956449.0,0.0,0.0,,2057782.0,6218128.0,40.0,4290.0,8995.0,0.0,0.0,0.47693162868260147,,2019,for_profit,,,,10837401.0,0.0,10837401.0,Jackson,Apharetta,no,,608003.516421553
593,58233,Parkridge West Hospital,440156.0,37347.0,1,"HCA Healthcare, Inc.",General Medical and Surgical,116882260.0,9667871.0,20205484.0,14154562.0,3930280.0,12526265.0,13782060.0,17712340.0,29873355.0,2562816.0,15977046.0,70.0,1236.0,4358.0,3618.0,11968.0,0.2836163377696191,0.3023061497326203,2019,for_profit,3612.0,3741.0,12.83,35466063.0,81416147.0,35466063.0,Jasper,Nashville,yes,5.0,157229.0
594,59244,Marshall Medical Center,441309.0,37091.0,1,Maury Regional Health System,General Medical and Surgical,37314020.0,163551.0,7210903.0,17005987.0,1940116.0,16580775.0,1599806.0,3539922.0,7374454.0,1402887.0,14861438.0,25.0,26.0,423.0,4805.0,26966.0,0.061465721040189124,0.17818734702959282,2019,public,0.0,0.0,0.0,2345666.0,34968352.0,2345666.0,Lewisburg,Columbia,yes,5.0,2560356.0
595,60224,Maury Regional Hospital,440073.0,38401.0,1,Maury Regional Healthcare System,General Medical and Surgical,1090809582.0,44421136.0,80414455.0,311997727.0,28822604.0,291406575.0,17541212.0,46363816.0,124835591.0,15076409.0,298567448.0,255.0,6063.0,48592.0,22451.0,142225.0,0.12477362528811327,0.1578555106345579,2019,public,9171.0,9171.0,26.59,399226141.0,689512267.0,401297315.0,Columbia,Columbia,yes,5.0,1454310.0
596,60404,Behavioral Healthcare Center at Columbia,444021.0,38401.0,0,,Psychiatric,3150289.0,,,3026752.0,23461.0,3026340.0,0.0,23461.0,,0.0,3331736.0,16.0,0.0,3228.0,0.0,0.0,0.0,,2019,for_profit,0.0,0.0,0.0,3150289.0,0.0,3150289.0,Columbia,,no,,2821.3877327033
597,62202,Sweetwater Hospital Association,440084.0,37874.0,0,,General Medical and Surgical,207345111.0,5805918.0,35396789.0,40786728.0,9865420.0,34892877.0,2107177.0,11972597.0,41202707.0,4635668.0,41249551.0,59.0,1159.0,9390.0,28860.0,112490.0,0.12342917997870075,0.2565561383234065,2019,non_profit,13506.0,13506.0,0.17,49350135.0,157336543.0,50008568.0,Sweetwater,,yes,5.0,2264416.43197607
598,63204,Tennova Healthcare- Clarksville,440035.0,37040.0,1,"Community Health Systems, Inc",General Medical and Surgical,1283211968.0,77486186.0,130953803.0,206233227.0,33418526.0,197922956.0,9822522.0,43241048.0,208439989.0,14833552.0,187155489.0,270.0,5179.0,40298.0,32950.0,127638.0,0.12851754429500223,0.2581519610147448,2019,for_profit,12971.0,12971.0,0.11,576553189.0,684347335.0,598864633.0,Clarksville,Franklin,yes,5.0,5772069.48358612
599,63404,Behavioral Healthcare Center at Clarksville,444019.0,37040.0,0,,Psychiatric,3638117.0,0.0,0.0,3386545.0,12685.0,3386503.0,14334.0,27019.0,0.0,0.0,3885215.0,26.0,0.0,4454.0,0.0,0.0,0.0,,2019,for_profit,0.0,0.0,0.0,3638117.0,0.0,3638117.0,Clarksville,,no,,0.0
600,66205,Baptist Memorial Hospital - Union City,440130.0,38261.0,1,Baptist Memorial Healthcare Corporation,General Medical and Surgical,223963261.0,9124630.0,31009822.0,42563416.0,1647345.0,35394146.0,8063957.0,9711302.0,40134452.0,3066334.0,43802729.0,137.0,1635.0,8090.0,10014.0,47432.0,0.20210135970333745,0.21112329229212345,2019,non_profit,2773.0,2773.0,0.18,57929659.0,164813401.0,59149860.0,Union City,Memphis,yes,5.0,1932560.23214657
601,67214,Livingston Regional Hospital,440187.0,38570.0,1,LifePoint Health,General Medical and Surgical,174939157.0,10129067.0,24640621.0,31513107.0,3321609.0,29791263.0,0.0,3321609.0,34769688.0,3214479.0,30212773.0,114.0,932.0,11283.0,7625.0,27695.0,0.08260214481964016,0.2753204549557682,2019,for_profit,1665.0,1665.0,0.14,79652630.0,93445385.0,81493773.0,Livingston,Brentwood,yes,5.0,1369678.89341343
602,68204,Perry Community Hospital,440040.0,37096.0,0,,General Medical and Surgical,20819447.0,359103.0,2366761.0,42215373.0,3164723.0,11685518.0,0.0,3164723.0,2725864.0,1300513.0,6594340.0,53.0,115.0,3174.0,846.0,5919.0,0.036231884057971016,0.1429295489102889,2019,for_profit,225.0,225.0,0.32,7966577.0,12852870.0,7966577.0,Linden,,yes,5.0,76914.7247299859
603,70223,Copper Basin Medical Center,441315.0,37317.0,0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,111.0,,,,,,,2019,,11111.0,33333.0,0.0,0.0,0.0,0.0,Copperhill,,no,2.0,0.0
604,71204,Cookeville Regional Medical Center,440059.0,38501.0,1,Cookeville Regional Health System,General Medical and Surgical,846478143.0,37922080.0,66284715.0,287976960.0,21880259.0,276054845.0,7110152.0,28990411.0,104206795.0,19551157.0,271870003.0,247.0,7348.0,63450.0,29206.0,219164.0,0.11580772261623326,0.13326093701520322,2019,public,1326.0,2275.0,0.3,374537893.0,468770119.0,377708023.0,Cookeville,Cookeville,yes,5.0,983840.0
605,71404,Ten Broeck Tennessee  Behaviorial Health,444022.0,38501.0,0,,Psychiatric,13308650.0,6782400.0,135400.0,6424350.0,173200.0,6424350.0,30600.0,203800.0,6917800.0,3167900.0,6307100.0,0.0,2737.0,9730.0,0.0,1550.0,0.28129496402877696,0.0,2019,for_profit,,,,12387700.0,98900.0,12387700.0,Cookeville,,no,,754221.567850658
606,72223,Rhea Medical Center,441310.0,37321.0,0,,General Medical and Surgical,61202480.0,807523.0,10197327.0,21635111.0,3805152.0,20638073.0,1006273.0,4811425.0,11004850.0,2315280.0,21806250.0,25.0,257.0,2212.0,11288.0,45579.0,0.11618444846292948,0.2476579126352048,2019,public,,,,6507013.0,54695466.0,6507013.0,Dayton,,yes,5.0,2954388.0
607,73212,Roane Medical Center,440031.0,37748.0,1,Covenant Health,General Medical and Surgical,123275305.0,4662264.0,12113578.0,37695846.0,3443639.0,35302240.0,9222395.0,12666034.0,16775842.0,3674221.0,37177795.0,54.0,983.0,9667.0,9529.0,60760.0,0.10168614875349126,0.15683015141540488,2019,non_profit,5320.0,5384.0,25.78,44655643.0,78619661.0,44655643.0,Harriman,Knoxville,yes,5.0,1561315.03468987
608,74214,NorthCrest Medical Center,440065.0,37172.0,0,,General Medical and Surgical,262299155.0,8293503.0,33622804.0,59893068.0,8250672.0,53472323.0,8062342.0,16313014.0,41916307.0,6682117.0,62835501.0,109.0,1220.0,9183.0,12492.0,72713.0,0.13285418708483065,0.17179871549791648,2019,non_profit,4633.0,4633.0,0.23,66699709.0,195599445.0,66699710.0,Springfield,,yes,5.0,581896.693604653
609,75214,Saint Thomas Rutherford Hospital,440053.0,37129.0,1,Saint Thomas Health,General Medical and Surgical,1486608858.0,89933587.0,77371295.0,357396557.0,29025308.0,335156941.0,83309129.0,112334437.0,167304882.0,20773625.0,280624700.0,286.0,8992.0,74336.0,20222.0,107257.0,0.12096427034007749,0.18853781105195933,2019,non_profit,17480.0,18130.0,0.17,787210096.0,688069267.0,798539590.0,Murfreesboro,Nashville,yes,5.0,9587349.46961388
610,75234,TriStar StoneCrest Medical Center,440227.0,37167.0,1,TriStar HCA,General Medical and Surgical,843847449.0,42241644.0,96149345.0,153714164.0,19712750.0,141835048.0,67289708.0,87002458.0,138390989.0,13724410.0,118033455.0,119.0,4352.0,21220.0,24904.0,89368.0,0.20508953817153627,0.27866797959000983,2019,for_profit,9129.0,9770.0,11.59,319919461.0,518633780.0,325213669.0,Smyrna,Nashville,yes,5.0,5725733.02465542
611,75254,Trustpoint Hospital,440231.0,37127.0,1,Acadia Healthcare,Other,76524340.0,13325598.0,199787.0,37130773.0,1026970.0,36105399.0,415652.0,1442622.0,13525385.0,5360087.0,38075176.0,217.0,8406.0,40539.0,512.0,4870.0,0.20735587952342188,0.10513347022587269,2019,for_profit,48.0,48.0,0.0,74237232.0,2091974.0,74237232.0,Murfreesboro,Franklin,yes,5.0,1044295.33658226
612,76212,Big South Fork Medical Center,440235.0,37841.0,0,,General Medical and Surgical,65517969.0,408067.0,5282944.0,7076652.0,0.0,7019058.0,0.0,0.0,5691011.0,551377.0,9837225.0,25.0,0.0,0.0,0.0,0.0,,,2019,for_profit,1994.0,1994.0,0.0,14979793.0,50538176.0,14979793.0,Oneida,,yes,4.0,
613,78232,LeConte Medical Center,440081.0,37862.0,1,Covenant Health,General Medical and Surgical,413674667.0,10988717.0,47742582.0,114839009.0,8450896.0,105121703.0,24502453.0,32953349.0,58731299.0,13215197.0,102745019.0,79.0,2181.0,14078.0,24667.0,138129.0,0.15492257422929392,0.17857944385320967,2019,non_profit,12717.0,12840.0,22.0,71786313.0,339591336.0,74083332.0,Sevierville,Knoxville,yes,5.0,5868010.34927304
614,79216,Baptist Memorial Hospital,440048.0,38120.0,1,Baptist Memorial Hospital,General Medical and Surgical,2957873435.0,195617345.0,117817293.0,587058356.0,66910685.0,511269079.0,107988649.0,174899334.0,313434638.0,24070816.0,532374656.0,706.0,19418.0,173183.0,17390.0,136947.0,0.11212416923139107,0.1269834315465107,2019,non_profit,11609.0,11609.0,0.17,1854343697.0,1103529738.0,1854343697.0,Memphis,Memphis,yes,5.0,21741675.5367646
615,79236,Methodist Hospital - Germantown,440049.0,38138.0,1,Methodist LeBonheur Healthcare,General Medical and Surgical,1646650716.0,73294037.0,59132237.0,408627660.0,39611047.0,386125120.0,57706943.0,97317990.0,132426274.0,19548970.0,326496084.0,319.0,11530.0,93706.0,18329.0,213123.0,0.12304441551234713,0.08600198007723239,2019,non_profit,7491.0,18531.0,0.21,821654897.0,790000763.0,856649953.0,Germantown,Memphis,yes,5.0,36228394.5960211
616,79246,Regional One Health,440152.0,38103.0,0,,Other,1427202105.0,295496629.0,158958875.0,461602548.0,77644444.0,254943950.0,270473838.0,348118282.0,454455504.0,54424677.0,425171735.0,631.0,39629.0,86750.0,98328.0,244457.0,0.4568184438040346,0.40223024908266075,2019,non_profit,51977.0,52572.0,0.23,924535597.0,499204962.0,927997143.0,Memphis,,yes,5.0,73047122.9866337
617,79256,Saint Jude Childrens Research Hospital,443302.0,38105.0,0,,Other,572456328.0,86328223.0,118943719.0,1100649150.0,1106946.0,95146964.0,115096500.0,116203446.0,205271942.0,25591526.0,1021442302.0,80.0,7702.0,19206.0,31393.0,81759.0,0.4010205144225763,0.38396996049364596,2019,non_profit,1399.0,1456.0,64.4,227081310.0,345375018.0,227081310.0,Memphis,,yes,5.0,3289945.0
618,79266,Methodist Hospital - South,440049.0,38116.0,1,Methodist LeBonheur Healthcare,General Medical and Surgical,552644473.0,51744341.0,101235640.0,113371401.0,17607591.0,105393763.0,81960725.0,99568316.0,152979981.0,21935505.0,106361995.0,156.0,8042.0,26556.0,30946.0,86568.0,0.30283175176984484,0.35747620367803346,2019,non_profit,15365.0,20951.0,0.21,218909866.0,331866254.0,220778217.0,Memphis,Memphis,yes,5.0,891247.0
619,79276,Methodist Healthcare - Memphis Hospitals,440049.0,38104.0,1,Methodist Healthcare,General Medical and Surgical,2204762385.0,193476674.0,132299685.0,566741585.0,41358881.0,451149057.0,205765637.0,247124518.0,325776359.0,44482412.0,589448188.0,583.0,19840.0,126144.0,33501.0,224292.0,0.15728056823947234,0.14936332994489326,2019,non_profit,24280.0,36271.0,0.21,1328910699.0,875851685.0,1328910699.0,Memphis,Memphis,yes,5.0,6337607.0
620,79296,Methodist Hospital - North,440049.0,38128.0,1,Methodist LeBonheur Healthcare,General Medical and Surgical,848605604.0,52078328.0,87120310.0,169509731.0,23576797.0,156083875.0,99635684.0,123212481.0,139198638.0,19890119.0,155008109.0,280.0,6999.0,50055.0,29283.0,123882.0,0.13982619118969133,0.23637816631956216,2019,non_profit,16283.0,23235.0,0.21,410958340.0,437647268.0,410958340.0,Memphis,Memphis,yes,5.0,650881.0
621,79306,Lebonheur Childrens Hospital,440049.0,38103.0,1,Methodist LeBonheur Healthcare,Pediatric,1417951619.0,591892620.0,362579897.0,536260775.0,44990657.0,419280285.0,37355675.0,82346332.0,954472517.0,149314692.0,465907334.0,255.0,51822.0,70047.0,133697.0,197196.0,0.7398175510728511,0.6779904257692854,2019,non_profit,9320.0,16477.0,0.21,706433180.0,579171456.0,838780166.0,Memphis,Memphis,yes,5.0,42654028.9276008
622,79326,Baptist Memorial Hospital - Collierville,440048.0,38017.0,1,Baptist Memorial Health Care Corporation,General Medical and Surgical,346585637.0,10976414.0,19833812.0,69908690.0,11043517.0,69024607.0,16059896.0,27103413.0,30810226.0,2520049.0,58481656.0,81.0,1009.0,13397.0,4207.0,39490.0,0.07531536911248787,0.10653329956951127,2019,non_profit,2994.0,2994.0,0.17,165907146.0,180678491.0,165907146.0,Collierville,Memphis,yes,5.0,0.0
623,79386,Delta Medical Center,440159.0,38118.0,1,Acadia Healthcare Corporation,General Medical and Surgical,79349964.0,27347550.0,1080917.0,30604262.0,1216390.0,25581475.0,239178.0,1455568.0,28428467.0,7727057.0,26977193.0,223.0,13984.0,37621.0,1452.0,4097.0,0.37170729114058637,0.3544056626800098,2019,for_profit,1044.0,1044.0,0.0,75274321.0,4075643.0,75274321.0,Memphis,Franklin,yes,5.0,4541321.74164095
624,79396,Saint Francis Hospital,440183.0,38119.0,1,TENET HEALTHCARE CORPORATION,General Medical and Surgical,2192963475.0,220869949.0,142613276.0,281110468.0,31462645.0,276469801.0,42141161.0,73603806.0,363483225.0,29101553.0,271681632.0,479.0,16245.0,80499.0,23070.0,97342.0,0.20180374911489585,0.23699944525487457,2019,for_profit,16053.0,16074.0,0.11,1371637304.0,875003188.0,1371856455.0,Memphis,DALLAS,yes,5.0,9143858.61861918
625,79446,Memphis Mental Health Institute,444001.0,38103.0,0,,Psychiatric,15094953.0,344318.0,0.0,20096823.0,0.0,932861.0,13530244.0,13530244.0,344318.0,187736.0,20107857.0,111.0,1586.0,13943.0,0.0,0.0,0.1137488345406297,,2019,public,,,,15094953.0,0.0,15094953.0,Memphis,,no,,0.0
626,79456,Lakeside Behavioral Health System,444004.0,38133.0,1,United Health Services,Psychiatric,183125607.0,82776694.0,3153618.0,71654078.0,3748512.0,70844684.0,929366.0,4677878.0,85930312.0,29439809.0,50571531.0,345.0,46393.0,96324.0,6639.0,20521.0,0.48163489888293676,0.32352224550460507,2019,for_profit,205.0,205.0,0.0,173617287.0,9508320.0,173617287.0,Memphis,King of Prussia,no,,9171043.36293765
627,79506,Baptist Memorial Hospital for Women,440048.0,38120.0,1,Baptist Memorial Healthcare,General Medical and Surgical,374011372.0,129153545.0,54030056.0,106538166.0,4937482.0,73501416.0,4573708.0,9511190.0,183183601.0,19347953.0,118144849.0,140.0,26519.0,41407.0,24745.0,70882.0,0.6404472673702514,0.34910132332609123,2019,non_profit,1907.0,1907.0,0.17,198350555.0,161812172.0,212199200.0,Memphis,Memphis,yes,5.0,687362.0
628,79516,Saint Francis Hospital - Bartlett,440228.0,38134.0,1,Tenet Healthcare Corporation,General Medical and Surgical,1073253801.0,59347180.0,73777119.0,154981752.0,18470375.0,154512718.0,23677006.0,42147381.0,133124299.0,10083859.0,116605545.0,196.0,4085.0,35283.0,11125.0,64766.0,0.1157781367797523,0.17177222616805113,2019,for_profit,7911.0,7961.0,10.14,569264361.0,529631155.0,569308693.0,Bartlett,Dallas,yes,5.0,2942055.47034839
629,79756,Encompass Health Rehab Hospital of Memphis,443029.0,38104.0,0,,Rehabilitation,45468093.0,380022.0,46842.0,26451279.0,721226.0,26433528.0,641842.0,1363068.0,426864.0,97004.0,18626715.0,80.0,169.0,17136.0,217.0,5706.0,0.009862278244631185,0.038030143708377144,2019,for_profit,0.0,0.0,0.0,43472118.0,2003799.0,43472118.0,Memphis,,no,,1359.0
630,79776,Baptist Memorial Restorative Care Hospital,442010.0,38120.0,1,Baptist Memorial Health Care Corporation,Long Term Acute Care,47281432.0,1559191.0,,10812106.0,717608.0,9814445.0,589232.0,1306840.0,,70696.0,11948299.0,30.0,217.0,6729.0,0.0,0.0,0.03224847674245802,,2019,non_profit,7.0,7.0,0.26,47281432.0,0.0,47281432.0,Memphis,Memphis,no,,3840.0
631,79786,Select Specialty Hospital - Memphis,442014.0,38119.0,0,,Long Term Acute Care,73355244.0,9071851.0,,20874147.0,0.0,20483871.0,0.0,0.0,,2026717.0,21146703.0,39.0,2420.0,11280.0,0.0,0.0,0.21453900709219859,,2019,for_profit,0.0,0.0,0.0,73355242.0,0.0,73355242.0,Memphis,,no,,0.0
632,79806,Encompass Health Rehabilitation Hospital - North,443031.0,38128.0,1,Encompass Health Corporation,Rehabilitation,29171303.0,436469.0,,18919148.0,361475.0,18882922.0,292711.0,654186.0,,111439.0,13517036.0,50.0,198.0,13589.0,0.0,0.0,0.014570608580469498,,2019,for_profit,0.0,0.0,0.0,29171303.0,0.0,29171303.0,Memphis,Birningham,no,,1188.0
633,79816,Regional One Health Extended Care Hospital,442017.0,38103.0,0,,Long Term Acute Care,73998024.0,2919040.0,,15929946.0,418197.0,15923386.0,295220.0,713417.0,,634605.0,14930724.0,30.0,405.0,8711.0,0.0,0.0,0.04649293996096889,,2019,non_profit,,,,73998024.0,0.0,73998024.0,Memphis,,no,,309.0
634,79826,Baptist Memorial Rehabilitation Hospital,443034.0,38138.0,1,Kindred Healthcare,Rehabilitation,51848726.0,0.0,0.0,23977647.0,0.0,23932906.0,100995.0,100995.0,0.0,0.0,16922010.0,49.0,0.0,14704.0,0.0,0.0,0.0,,2019,for_profit,0.0,0.0,0.0,51848726.0,0.0,51848726.0,Germantown,Louisville,no,,0.0
635,80214,Riverview Regional Medical Center,441307.0,37030.0,1,LifePoint Health,Other,101859720.0,3957541.0,15508657.0,21150367.0,2521306.0,20656885.0,173867.0,2695173.0,19466198.0,3411253.0,20049677.0,35.0,355.0,5613.0,4652.0,21001.0,0.06324603598788527,0.2215132612732727,2019,for_profit,1189.0,1189.0,0.17,33130877.0,68356560.0,33503158.0,Carthage,Brentwood,yes,5.0,1532639.0
636,82201,Bristol Regional Medical Center,440012.0,37620.0,1,Ballad Health,General Medical and Surgical,924464784.0,57891828.0,57711040.0,251357853.0,19020663.0,242679001.0,31432321.0,50452984.0,115602868.0,21891268.0,224632310.0,312.0,8928.0,73814.0,52299.0,316892.0,0.12095266480613434,0.1650372997740555,2019,non_profit,10443.0,10443.0,0.21,462955068.0,461509716.0,474240963.0,Bristol,Johnson City,yes,5.0,3191134.66296775
637,82211,Holston Valley Medical Center,440017.0,37662.0,1,Ballad Health,General Medical and Surgical,1315308787.0,76921505.0,70727537.0,345296467.0,18781977.0,338124708.0,48537058.0,67319035.0,147649042.0,24323574.0,336683866.0,505.0,10968.0,79205.0,55259.0,391293.0,0.13847610630642004,0.14122153986910066,2019,non_profit,10904.0,10904.0,0.21,685243395.0,630065392.0,692998044.0,Kingsport,Johnson City,yes,5.0,5919763.53948952
638,82251,Indian Path Community Hospital,440176.0,37660.0,1,Ballad Health,General Medical and Surgical,631858363.0,28727334.0,61647314.0,93317321.0,8340395.0,92013179.0,3643021.0,11983416.0,90374648.0,10057543.0,101088391.0,239.0,2846.0,17014.0,22031.0,130427.0,0.16727400963912073,0.16891441189324297,2019,non_profit,6431.0,6431.0,0.14,173238352.0,458620011.0,178583492.0,Kingsport,Johnson City,yes,5.0,3398637.14661637
